source,country,country_name,salary_yearly,currency,years_experience,experience_level,languages_worked,developer_type,education_level,company_size,collected_at
stackoverflow,NL,Netherlands,934200.0,EUR,6,Mid-level,Homebrew,"Engineer, data;Data or business analyst","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T09:58:36.017618
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,npm,Student,Primary/elementary school,,2025-07-02T09:58:36.017618
stackoverflow,NL,Netherlands,57588.0,EUR,11,Junior,,"Developer, front-end;Developer, back-end;Developer, desktop or enterprise applications;Database administrator;Project manager;Product manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10 to 19 employees,2025-07-02T09:58:36.018619
stackoverflow,NL,Netherlands,101312.0,EUR,20,Junior,,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, QA or test;Developer, mobile;Engineering manager;DevOps specialist;Project manager;Data or business analyst;Designer;Product manager;Senior Executive (C-Suite, VP, etc.)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T09:58:36.018619
stackoverflow,NL,Netherlands,159966.0,EUR,27,Junior,npm,"Developer, full-stack;Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T09:58:36.019615
stackoverflow,NL,Netherlands,106644.0,EUR,12,Junior,Docker,"Developer, front-end;Developer, desktop or enterprise applications;Developer, mobile","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T09:58:36.019615
stackoverflow,NL,Netherlands,57588.0,EUR,24,Junior,,"Developer, full-stack;Developer, desktop or enterprise applications","Associate degree (A.A., A.S., etc.)",20 to 99 employees,2025-07-02T09:58:36.019615
stackoverflow,NL,Netherlands,76788.0,EUR,25,Junior,Docker;npm;Terraform;Yarn,"Developer, back-end;Developer, desktop or enterprise applications;Other (please specify):","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","5,000 to 9,999 employees",2025-07-02T09:58:36.019615
stackoverflow,NL,Netherlands,,EUR,42,Junior,,"Developer, back-end;Developer, mobile","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T09:58:36.019615
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:36.020617
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,npm,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T09:58:36.020617
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;Yarn,,,,2025-07-02T09:58:36.021617
stackoverflow,NL,Netherlands,63986.0,EUR,5,Mid-level,Docker,"Data scientist or machine learning specialist;Engineer, data","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T09:58:36.021617
stackoverflow,NL,Netherlands,,EUR,6,Mid-level,Homebrew,"Developer, full-stack;Marketing or sales professional","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:36.022622
stackoverflow,NL,Netherlands,40956.0,EUR,2,Junior,Docker;Homebrew;npm,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T09:58:36.022622
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,,,Something else,,2025-07-02T09:58:36.023626
stackoverflow,NL,Netherlands,,EUR,30,Junior,,"Developer, front-end;Developer, back-end;Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T09:58:36.023626
stackoverflow,NL,Netherlands,79983.0,EUR,9,Mid-level,Docker,"Developer, back-end;Developer, desktop or enterprise applications;Scientist","Other doctoral degree (Ph.D., Ed.D., etc.)","10,000 or more employees",2025-07-02T09:58:36.024621
stackoverflow,NL,Netherlands,50148.0,EUR,19,Junior,npm,"Developer, back-end;Developer, desktop or enterprise applications;Database administrator","Associate degree (A.A., A.S., etc.)",20 to 99 employees,2025-07-02T09:58:36.024621
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T09:58:36.024621
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,npm;Unity 3D,Student,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T09:58:36.025617
stackoverflow,NL,Netherlands,30074.0,EUR,2,Junior,Docker;npm,Other (please specify):,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T09:58:36.025617
stackoverflow,NL,Netherlands,92136.0,EUR,15,Junior,Docker;Kubernetes;npm;Yarn,"Engineer, data;Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T09:58:36.026623
stackoverflow,NL,Netherlands,,EUR,15,Junior,Docker;npm;Yarn,"Developer, front-end;Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T09:58:36.026623
stackoverflow,NL,Netherlands,99816.0,EUR,30,Junior,Homebrew,"Engineering manager;Developer, embedded applications or devices;Project manager",Something else,2 to 9 employees,2025-07-02T09:58:36.027619
stackoverflow,NL,Netherlands,63986.0,EUR,22,Junior,,"Developer, front-end;Developer, QA or test;Developer, embedded applications or devices;Designer",Something else,"Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T09:58:36.028845
stackoverflow,NL,Netherlands,74220.0,EUR,6,Mid-level,,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T09:58:36.028845
stackoverflow,NL,Netherlands,79983.0,EUR,22,Junior,Docker;Kubernetes;npm;Yarn,"Developer, front-end;Engineer, site reliability;Developer, full-stack;Developer, back-end;Engineering manager;Other (please specify):;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T09:58:36.028845
stackoverflow,NL,Netherlands,56628.0,EUR,10,Junior,,"Developer, back-end;Other (please specify):",Some college/university study without earning a degree,"5,000 to 9,999 employees",2025-07-02T09:58:36.029831
stackoverflow,NL,Netherlands,,EUR,2,Junior,npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, mobile;Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10 to 19 employees,2025-07-02T09:58:36.029831
stackoverflow,NL,Netherlands,57588.0,EUR,18,Junior,npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Database administrator;DevOps specialist;Cloud infrastructure engineer;Senior Executive (C-Suite, VP, etc.)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10 to 19 employees,2025-07-02T09:58:36.029831
stackoverflow,NL,Netherlands,127972.0,EUR,10,Junior,Docker;Homebrew;Kubernetes;Terraform,"Data scientist or machine learning specialist;Engineer, data;Educator;Engineering manager;Senior Executive (C-Suite, VP, etc.)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T09:58:36.030830
stackoverflow,NL,Netherlands,111976.0,EUR,14,Junior,Docker;Homebrew;Kubernetes;npm,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T09:58:36.030830
stackoverflow,NL,Netherlands,,EUR,3,Junior,Docker;npm;Yarn,"Developer, full-stack;Student;Blockchain","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2 to 9 employees,2025-07-02T09:58:36.030830
stackoverflow,NL,Netherlands,58654.0,EUR,15,Junior,npm,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T09:58:36.031842
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;npm,"Student;Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:36.031842
stackoverflow,NL,Netherlands,63984.0,EUR,20,Junior,,"Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T09:58:36.033338
stackoverflow,NL,Netherlands,537480.0,EUR,5,Mid-level,Docker;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, mobile;Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T09:58:36.034340
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Student;Developer, mobile;Engineering manager;Database administrator;Developer, embedded applications or devices;Project manager;Cloud infrastructure engineer;Designer;Product manager;Senior Executive (C-Suite, VP, etc.);Marketing or sales professional","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:36.036342
stackoverflow,NL,Netherlands,57012.0,EUR,2,Junior,,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T09:58:36.037341
stackoverflow,NL,Netherlands,,EUR,20,Junior,,"Developer, back-end;System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T09:58:36.037341
stackoverflow,NL,Netherlands,51192.0,EUR,3,Junior,Docker;Kubernetes;Terraform,"Developer, back-end","Associate degree (A.A., A.S., etc.)","10,000 or more employees",2025-07-02T09:58:36.037341
stackoverflow,NL,Netherlands,85315.0,EUR,11,Junior,Ansible;Homebrew;Yarn,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T09:58:36.038339
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;npm;Yarn,"Developer, front-end;Student","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T09:58:36.038339
stackoverflow,NL,Netherlands,57588.0,EUR,5,Mid-level,,"Developer, front-end;Engineer, site reliability;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, QA or test;Developer, mobile;Database administrator;DevOps specialist;Project manager;Designer;Product manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T09:58:36.038339
stackoverflow,NL,Netherlands,60144.0,EUR,6,Mid-level,Docker;Kubernetes;npm;Yarn,"Developer, full-stack;DevOps specialist","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T09:58:36.039339
stackoverflow,NL,Netherlands,79983.0,EUR,12,Junior,Docker;Homebrew;npm,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T09:58:36.040341
stackoverflow,NL,Netherlands,,EUR,26,Junior,Ansible;Docker;npm,"Developer, full-stack;Developer, back-end;DevOps specialist;Project manager;Senior Executive (C-Suite, VP, etc.)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:36.041340
stackoverflow,NL,Netherlands,159966.0,EUR,12,Junior,npm,"Engineer, data;Developer, full-stack;Developer, back-end;Data or business analyst;System administrator;Security professional",Some college/university study without earning a degree,20 to 99 employees,2025-07-02T09:58:36.043340
stackoverflow,NL,Netherlands,78013.0,EUR,15,Junior,,"Developer, back-end;DevOps specialist","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T09:58:36.044867
stackoverflow,NL,Netherlands,58872.0,EUR,16,Junior,,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T09:58:36.044867
stackoverflow,NL,Netherlands,,EUR,46,Mid-level,npm,,Some college/university study without earning a degree,2 to 9 employees,2025-07-02T09:58:36.045870
stackoverflow,NL,Netherlands,102372.0,EUR,12,Junior,Docker,"Engineer, data;Developer, back-end;Developer, desktop or enterprise applications;Database administrator;DevOps specialist;Data or business analyst;System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T09:58:36.045870
stackoverflow,NL,Netherlands,,EUR,10,Junior,,Other (please specify):,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T09:58:36.046873
stackoverflow,NL,Netherlands,37116.0,EUR,1,Junior,,"Developer, back-end;Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T09:58:36.046873
stackoverflow,NL,Netherlands,102372.0,EUR,15,Junior,Docker;Homebrew;Kubernetes;npm,"Developer, back-end;Engineering manager;DevOps specialist","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T09:58:36.047867
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,,,Some college/university study without earning a degree,,2025-07-02T09:58:36.047867
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,,"Developer, front-end;Developer, back-end;Database administrator",Something else,,2025-07-02T09:58:36.048865
stackoverflow,NL,Netherlands,,EUR,21,Junior,,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, mobile;Database administrator;DevOps specialist;Project manager;Data or business analyst;Designer;Product manager;Senior Executive (C-Suite, VP, etc.);System administrator;Marketing or sales professional;Security professional","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T09:58:36.048865
stackoverflow,NL,Netherlands,85315.0,EUR,26,Junior,,"Developer, mobile","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T09:58:36.049866
stackoverflow,NL,Netherlands,170630.0,EUR,14,Junior,Docker;Homebrew,"Developer, back-end;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T09:58:36.050868
stackoverflow,NL,Netherlands,87448.0,EUR,17,Junior,Docker;Terraform,"Developer, back-end;DevOps specialist;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T09:58:36.050868
stackoverflow,NL,Netherlands,40956.0,EUR,3,Junior,npm,"Developer, full-stack","Associate degree (A.A., A.S., etc.)",20 to 99 employees,2025-07-02T09:58:36.051867
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,,Student,Some college/university study without earning a degree,,2025-07-02T09:58:36.053239
stackoverflow,NL,Netherlands,,EUR,17,Junior,Homebrew,"Developer, front-end;Developer, mobile;Developer, embedded applications or devices;Project manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T09:58:36.053239
stackoverflow,NL,Netherlands,31992.0,EUR,3,Junior,,"Developer, back-end","Associate degree (A.A., A.S., etc.)",500 to 999 employees,2025-07-02T09:58:36.053239
stackoverflow,NL,Netherlands,155.0,EUR,8,Mid-level,Docker;Homebrew;Kubernetes,"Engineer, site reliability;Developer, back-end;DevOps specialist;Cloud infrastructure engineer",Some college/university study without earning a degree,500 to 999 employees,2025-07-02T09:58:36.054314
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,,Academic researcher;Scientist,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T09:58:36.054314
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:36.054846
stackoverflow,NL,Netherlands,87448.0,EUR,11,Junior,Docker;Kubernetes,"Developer, back-end;Developer, embedded applications or devices;Developer, game or graphics","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T09:58:36.055377
stackoverflow,NL,Netherlands,47990.0,EUR,3,Junior,,"Developer, QA or test","Associate degree (A.A., A.S., etc.)",20 to 99 employees,2025-07-02T09:58:36.055377
stackoverflow,NL,Netherlands,106644.0,EUR,15,Junior,Docker;npm,"Developer, front-end;Developer, full-stack",Some college/university study without earning a degree,500 to 999 employees,2025-07-02T09:58:36.055928
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;Kubernetes;npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Student;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:36.055928
stackoverflow,NL,Netherlands,74651.0,EUR,10,Junior,Docker;Kubernetes;npm;Unity 3D,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T09:58:36.057047
stackoverflow,NL,Netherlands,44790.0,EUR,4,Mid-level,npm,"Developer, back-end;Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T09:58:36.058149
stackoverflow,NL,Netherlands,117308.0,EUR,5,Mid-level,Docker;npm,"Developer, front-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T09:58:36.058149
stackoverflow,NL,Netherlands,,EUR,5,Mid-level,Docker,Other (please specify):,Some college/university study without earning a degree,"1,000 to 4,999 employees",2025-07-02T09:58:36.058710
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T09:58:36.058710
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Homebrew;npm;Yarn,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T09:58:36.058710
stackoverflow,NL,Netherlands,69318.0,EUR,6,Mid-level,Docker;npm;Puppet,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Database administrator;Designer","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T09:58:36.059247
stackoverflow,NL,Netherlands,127972.0,EUR,17,Junior,Docker;Kubernetes,"Developer, full-stack;Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T09:58:36.059787
stackoverflow,NL,Netherlands,47990.0,EUR,7,Mid-level,Docker;Kubernetes,"Developer, back-end;Developer, QA or test","Associate degree (A.A., A.S., etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T09:58:36.060333
stackoverflow,NL,Netherlands,72518.0,EUR,12,Junior,Docker;Homebrew;Kubernetes;npm;Pulumi;Terraform;Yarn,"Developer, full-stack;Developer, back-end;Other (please specify):","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","5,000 to 9,999 employees",2025-07-02T09:58:36.061463
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,npm;Unity 3D,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Student;Developer, mobile",Some college/university study without earning a degree,,2025-07-02T09:58:36.061463
stackoverflow,NL,Netherlands,105577.0,EUR,9,Mid-level,Docker;Kubernetes,"Developer, back-end;DevOps specialist;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T09:58:36.063179
stackoverflow,NL,Netherlands,60787.0,EUR,10,Junior,,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, QA or test",Some college/university study without earning a degree,"10,000 or more employees",2025-07-02T09:58:36.063179
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,npm;Unity 3D;Yarn,,Something else,,2025-07-02T09:58:36.063734
stackoverflow,NL,Netherlands,,EUR,40,Junior,Ansible;Docker,"Developer, front-end;Developer, back-end;Developer, desktop or enterprise applications;Engineering manager;Developer, embedded applications or devices;Developer, game or graphics;Senior Executive (C-Suite, VP, etc.)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T09:58:36.064285
stackoverflow,NL,Netherlands,55032.0,EUR,5,Mid-level,npm;Yarn,"Developer, front-end;Developer, full-stack",Some college/university study without earning a degree,"1,000 to 4,999 employees",2025-07-02T09:58:36.064829
stackoverflow,NL,Netherlands,37325.0,EUR,6,Mid-level,,"Developer, full-stack;Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T09:58:36.066092
stackoverflow,NL,Netherlands,87981.0,EUR,6,Mid-level,Docker;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Blockchain","Associate degree (A.A., A.S., etc.)","1,000 to 4,999 employees",2025-07-02T09:58:36.067195
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;Kubernetes;npm;Yarn,"Developer, full-stack;Student;Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:36.067195
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;npm;Unity 3D;Unreal Engine,"Developer, full-stack","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T09:58:36.067737
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;npm;Yarn,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:36.068268
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;Homebrew;npm;Unity 3D;Yarn,"Developer, full-stack;Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:36.068800
stackoverflow,NL,Netherlands,895812.0,EUR,10,Junior,Docker;Homebrew;Kubernetes;npm;Terraform;Yarn,"Developer, full-stack;Senior Executive (C-Suite, VP, etc.)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T09:58:36.069325
stackoverflow,NL,Netherlands,,EUR,10,Junior,,"Developer, front-end;Developer, full-stack;Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T09:58:36.069325
stackoverflow,NL,Netherlands,63986.0,EUR,14,Junior,Docker;Kubernetes,"Developer, back-end;DevOps specialist;Cloud infrastructure engineer","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","1,000 to 4,999 employees",2025-07-02T09:58:36.070362
stackoverflow,NL,Netherlands,88514.0,EUR,13,Junior,Docker;Homebrew;Kubernetes;Terraform,"Engineer, data;Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T09:58:36.072017
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Homebrew;npm;Unity 3D,Product manager,Some college/university study without earning a degree,,2025-07-02T09:58:36.073101
stackoverflow,NL,Netherlands,85554.0,EUR,26,Junior,Docker;Kubernetes;npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Educator;Engineering manager;Database administrator",Some college/university study without earning a degree,"10,000 or more employees",2025-07-02T09:58:36.073101
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;Homebrew;Kubernetes;npm;Terraform;Yarn,"Developer, full-stack;Student;Blockchain","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:36.073646
stackoverflow,NL,Netherlands,33276.0,EUR,6,Mid-level,Ansible;Docker;Kubernetes;npm,"Developer, full-stack;Developer, back-end;Database administrator;DevOps specialist;Developer, embedded applications or devices;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10 to 19 employees,2025-07-02T09:58:36.073646
stackoverflow,NL,Netherlands,,EUR,8,Mid-level,,"Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T09:58:36.073646
stackoverflow,NL,Netherlands,29436.0,EUR,3,Junior,Docker;npm;Unity 3D,"Developer, front-end;Developer, back-end;Database administrator;Designer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10 to 19 employees,2025-07-02T09:58:36.074180
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T09:58:36.074180
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Unity 3D;Yarn,,"Associate degree (A.A., A.S., etc.)",,2025-07-02T09:58:36.074744
stackoverflow,NL,Netherlands,63986.0,EUR,3,Junior,,"Developer, desktop or enterprise applications;Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T09:58:36.074744
stackoverflow,NL,Netherlands,79983.0,EUR,6,Mid-level,Ansible;Docker;Kubernetes;Terraform;Yarn,"Developer, back-end",Some college/university study without earning a degree,"10,000 or more employees",2025-07-02T09:58:36.075288
stackoverflow,NL,Netherlands,,EUR,17,Junior,Docker;Homebrew;Kubernetes;Terraform;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end",Some college/university study without earning a degree,"1,000 to 4,999 employees",2025-07-02T09:58:36.075288
stackoverflow,NL,Netherlands,49752.0,EUR,2,Junior,,"Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T09:58:36.075816
stackoverflow,NL,Netherlands,,EUR,18,Junior,Docker;Homebrew;Kubernetes,"Engineer, site reliability;Developer, full-stack;Engineering manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T09:58:36.077434
stackoverflow,NL,Netherlands,767832.0,EUR,17,Junior,Ansible;Docker;Terraform,"Developer, back-end;Educator","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T09:58:36.078488
stackoverflow,NL,Netherlands,,EUR,10,Junior,Docker;Homebrew;Kubernetes;npm;Terraform,"Engineer, data;Engineer, site reliability;Developer, full-stack;Developer, back-end;Educator;Cloud infrastructure engineer;Security professional","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T09:58:36.078488
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T09:58:36.079547
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Homebrew,"Engineer, data;Developer, back-end;Developer, QA or test","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T09:58:36.080072
stackoverflow,NL,Netherlands,63984.0,EUR,13,Junior,Docker;npm,"Developer, front-end;Developer, full-stack;Developer, back-end;DevOps specialist;Product manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T09:58:36.080601
stackoverflow,NL,Netherlands,61853.0,EUR,7,Mid-level,Docker;npm,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T09:58:36.080601
stackoverflow,NL,Netherlands,73584.0,EUR,23,Junior,Docker;Homebrew;npm,"Developer, full-stack;Cloud infrastructure engineer","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","1,000 to 4,999 employees",2025-07-02T09:58:36.081707
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Unity 3D;Yarn,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T09:58:36.082788
stackoverflow,NL,Netherlands,511884.0,EUR,4,Mid-level,npm,"Developer, full-stack;Project manager",Something else,20 to 99 employees,2025-07-02T09:58:36.084938
stackoverflow,NL,Netherlands,,EUR,4,Mid-level,Docker;npm,"Developer, back-end;Other (please specify):","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T09:58:36.084938
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,npm;Unity 3D;Yarn,"Developer, full-stack;Product manager",Primary/elementary school,,2025-07-02T09:58:36.086059
