id,source,job_title,company,country_code,country_name,salary_eur,currency,experience_level,skills,skills_count,data_source,collected_at
kaggle_survey_10755,kaggle_survey,Health Systems Specialist,Survey_Company_55,IT,Italy,119200.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.443534
kaggle_survey_19713,kaggle_survey,Paralegal,Survey_Company_13,IT,Italy,80000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.443534
kaggle_survey_17877,kaggle_survey,Data Analyst,Survey_Company_77,IT,Italy,65000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.444534
kaggle_survey_11505,kaggle_survey,Lab Technician,Survey_Company_5,IT,Italy,29120.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.444534
kaggle_survey_15516,kaggle_survey,Senior Content Marketing Manager,Survey_Company_16,GB,United Kingdom,67000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.444534
kaggle_survey_3023,kaggle_survey,Director of Web Development,Survey_Company_23,IT,Italy,65000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.444534
kaggle_survey_3181,kaggle_survey,Director of Grants Admin,Survey_Company_81,IT,Italy,92000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.444534
kaggle_survey_23535,kaggle_survey,Data Engineer,Survey_Company_35,IT,Italy,75000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.445533
kaggle_survey_19062,kaggle_survey,Human Resources/Business Office Manager,Survey_Company_62,IT,Italy,51600.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.445533
kaggle_survey_7132,kaggle_survey,Supervisor,Survey_Company_32,IT,Italy,125000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.445533
kaggle_survey_12465,kaggle_survey,Data Analyst,Survey_Company_65,IT,Italy,89500.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.445533
kaggle_survey_20535,kaggle_survey,Data Engineer,Survey_Company_35,IT,Italy,200000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.445533
kaggle_survey_11605,kaggle_survey,Senior technician,Survey_Company_5,GB,United Kingdom,24500.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.445533
kaggle_survey_20490,kaggle_survey,Billing specialist,Survey_Company_90,IT,Italy,30800.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.446533
kaggle_survey_7937,kaggle_survey,Finance Assistant,Survey_Company_37,IT,Italy,37000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.446533
kaggle_survey_22888,kaggle_survey,Data Analyst,Survey_Company_88,UK,United Kingdom,22000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.446533
kaggle_survey_14919,kaggle_survey,Data Engineer,Survey_Company_19,IT,Italy,76000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.447534
kaggle_survey_8318,kaggle_survey,claims specialist,Survey_Company_18,IT,Italy,60000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.448549
kaggle_survey_13984,kaggle_survey,Teacher,Survey_Company_84,IT,Italy,51588.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.448549
kaggle_survey_21728,kaggle_survey,Group Credit Manager,Survey_Company_28,UK,United Kingdom,64000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.448549
kaggle_survey_22104,kaggle_survey,Aquatics Director,Survey_Company_4,IT,Italy,47000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.448549
kaggle_survey_17781,kaggle_survey,"Manager, Program Management",Survey_Company_81,IT,Italy,210000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.448549
kaggle_survey_13154,kaggle_survey,Philanthropic Advisor,Survey_Company_54,IT,Italy,114000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.449544
kaggle_survey_19981,kaggle_survey,Senior Administration Officer,Survey_Company_81,GB,United Kingdom,28750.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.449544
kaggle_survey_21702,kaggle_survey,Chief operating officer,Survey_Company_2,UK,United Kingdom,40000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.450543
kaggle_survey_12787,kaggle_survey,Financial Controller,Survey_Company_87,IT,Italy,85000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.450543
kaggle_survey_3843,kaggle_survey,Legal Assistant,Survey_Company_43,IT,Italy,47840.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.450543
kaggle_survey_15477,kaggle_survey,Data Engineer,Survey_Company_77,IT,Italy,110000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.450543
kaggle_survey_16592,kaggle_survey,Statehouse Reporter,Survey_Company_92,IT,Italy,45000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.451544
kaggle_survey_1512,kaggle_survey,Governance Manager,Survey_Company_12,GB,United Kingdom,37000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.451544
kaggle_survey_19992,kaggle_survey,Program Assistant,Survey_Company_92,IT,Italy,40768.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.451544
kaggle_survey_7547,kaggle_survey,Talent Development Manager,Survey_Company_47,IT,Italy,90000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.451544
kaggle_survey_12492,kaggle_survey,Regulatory counsel,Survey_Company_92,IT,Italy,120000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.452546
kaggle_survey_7090,kaggle_survey,Advanced Research Associate,Survey_Company_90,IT,Italy,55000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.452546
kaggle_survey_17765,kaggle_survey,"Partner, Support Lead",Survey_Company_65,IT,Italy,180000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.452546
kaggle_survey_26106,kaggle_survey,Data Analyst,Survey_Company_6,IT,Italy,58822.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.452546
kaggle_survey_18737,kaggle_survey,VP Technology,Survey_Company_37,UK,United Kingdom,120000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.452546
kaggle_survey_26097,kaggle_survey,Editor in chief,Survey_Company_97,IT,Italy,32000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.452546
kaggle_survey_3901,kaggle_survey,Legal Secretary,Survey_Company_1,IT,Italy,97000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.453544
kaggle_survey_18558,kaggle_survey,Data Engineer,Survey_Company_58,IT,Italy,85000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.453544
kaggle_survey_11165,kaggle_survey,Associate Director,Survey_Company_65,IT,Italy,70000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.453544
kaggle_survey_25528,kaggle_survey,Data Analyst,Survey_Company_28,IT,Italy,50000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.453544
kaggle_survey_15293,kaggle_survey,Data Analyst,Survey_Company_93,IT,Italy,85000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.453544
kaggle_survey_18641,kaggle_survey,Production Coordinator,Survey_Company_41,IT,Italy,80000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.453544
kaggle_survey_18465,kaggle_survey,Data Engineer,Survey_Company_65,DE,Germany,140000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.454544
kaggle_survey_11378,kaggle_survey,Program Manager II,Survey_Company_78,IT,Italy,85000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.454544
kaggle_survey_2518,kaggle_survey,Freelance copywriter,Survey_Company_18,DE,Germany,160000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.454544
kaggle_survey_20809,kaggle_survey,Hospice chaplain,Survey_Company_9,IT,Italy,58000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.454544
kaggle_survey_4744,kaggle_survey,program manager,Survey_Company_44,IT,Italy,90000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.454544
kaggle_survey_1710,kaggle_survey,Data Analyst,Survey_Company_10,IT,Italy,61500.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.454544
kaggle_survey_21537,kaggle_survey,Data Analyst,Survey_Company_37,ES,Spain,30000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.455544
kaggle_survey_5719,kaggle_survey,Marketing Director,Survey_Company_19,IT,Italy,78600.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.455544
kaggle_survey_24251,kaggle_survey,Data Engineer,Survey_Company_51,NL,Netherlands,51420.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.455544
kaggle_survey_2300,kaggle_survey,Director of Strategic Partnerships,Survey_Company_0,IT,Italy,70000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.455544
kaggle_survey_14564,kaggle_survey,Interior designer,Survey_Company_64,IT,Italy,48000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.455544
kaggle_survey_12425,kaggle_survey,Data Analyst,Survey_Company_25,IT,Italy,74000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.455544
kaggle_survey_3110,kaggle_survey,Senior Administrative Assistant,Survey_Company_10,IT,Italy,55000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.455544
kaggle_survey_5998,kaggle_survey,Data Analyst,Survey_Company_98,IT,Italy,60000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.456544
kaggle_survey_8317,kaggle_survey,Executive Director,Survey_Company_17,IT,Italy,100000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.456544
kaggle_survey_23662,kaggle_survey,Driver,Survey_Company_62,IT,Italy,30000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.456544
kaggle_survey_4404,kaggle_survey,Data Strategist,Survey_Company_4,UK,United Kingdom,42000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.456544
kaggle_survey_5535,kaggle_survey,Sr. Development Coordinator,Survey_Company_35,IT,Italy,68000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.456544
kaggle_survey_9976,kaggle_survey,Associate Production Planning Manager,Survey_Company_76,IT,Italy,67000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.457544
kaggle_survey_993,kaggle_survey,Director of Development and Communications,Survey_Company_93,IT,Italy,100000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.457544
kaggle_survey_8477,kaggle_survey,Library Associate,Survey_Company_77,IT,Italy,38000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.457544
kaggle_survey_20371,kaggle_survey,Dir of Marketing,Survey_Company_71,IT,Italy,165000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.457544
kaggle_survey_3394,kaggle_survey,Data Engineer,Survey_Company_94,IT,Italy,260000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.458544
kaggle_survey_17470,kaggle_survey,Senior Program Officer,Survey_Company_70,IT,Italy,57500.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.458544
kaggle_survey_16561,kaggle_survey,Museum Director,Survey_Company_61,IT,Italy,19500.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.458544
kaggle_survey_8310,kaggle_survey,Senior Leadership Development Consultant,Survey_Company_10,IT,Italy,188000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.458544
kaggle_survey_17720,kaggle_survey,Data Analyst,Survey_Company_20,IT,Italy,105000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.458544
kaggle_survey_20257,kaggle_survey,Administrative assistant,Survey_Company_57,IT,Italy,27000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.459544
kaggle_survey_4168,kaggle_survey,Data Analyst,Survey_Company_68,IT,Italy,76000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.459544
kaggle_survey_9421,kaggle_survey,General Counsel,Survey_Company_21,IT,Italy,80000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.459544
kaggle_survey_10963,kaggle_survey,Communications and Marketing Manager,Survey_Company_63,IT,Italy,40000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.459544
kaggle_survey_11550,kaggle_survey,Content Marketing Manager,Survey_Company_50,IT,Italy,55000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.460544
kaggle_survey_12058,kaggle_survey,Research Instructor,Survey_Company_58,IT,Italy,64000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.460544
kaggle_survey_4813,kaggle_survey,Research Consultant,Survey_Company_13,UK,United Kingdom,55000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.460544
kaggle_survey_18614,kaggle_survey,Data Engineer,Survey_Company_14,IT,Italy,185000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.460544
kaggle_survey_2583,kaggle_survey,"Senior Manager, Statistics",Survey_Company_83,IT,Italy,145000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.460544
kaggle_survey_8714,kaggle_survey,Grants Manager,Survey_Company_14,IT,Italy,70000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.461544
kaggle_survey_12038,kaggle_survey,Development Officer,Survey_Company_38,GB,United Kingdom,22400.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.461544
kaggle_survey_12636,kaggle_survey,Data Analyst,Survey_Company_36,IT,Italy,86659.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.461544
kaggle_survey_17971,kaggle_survey,Project Manager,Survey_Company_71,IT,Italy,68000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.461544
kaggle_survey_26216,kaggle_survey,Science teacher,Survey_Company_16,IT,Italy,68000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.461544
kaggle_survey_3058,kaggle_survey,Software Developer,Survey_Company_58,IT,Italy,120000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.461544
kaggle_survey_10249,kaggle_survey,Data Engineer,Survey_Company_49,IT,Italy,123000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.461544
kaggle_survey_873,kaggle_survey,Senior Editor,Survey_Company_73,IT,Italy,71800.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.461544
kaggle_survey_11610,kaggle_survey,Records manager,Survey_Company_10,NO,Norway,,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.463056
kaggle_survey_3820,kaggle_survey,Director of Operations,Survey_Company_20,IT,Italy,37000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.463056
kaggle_survey_19172,kaggle_survey,Internal Communications Manager,Survey_Company_72,IT,Italy,100000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.463056
kaggle_survey_20560,kaggle_survey,Executive Assistant to Functional Directors,Survey_Company_60,UK,United Kingdom,30300.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.463056
kaggle_survey_13531,kaggle_survey,Training Associate,Survey_Company_31,IT,Italy,58784.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.464077
kaggle_survey_15230,kaggle_survey,Project Manager,Survey_Company_30,IT,Italy,102000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.464077
kaggle_survey_25632,kaggle_survey,Business Liaison Consultant 3,Survey_Company_32,IT,Italy,100000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.464077
kaggle_survey_5019,kaggle_survey,Program Manager,Survey_Company_19,IT,Italy,98000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.464077
kaggle_survey_12102,kaggle_survey,DevOps Lead,Survey_Company_2,AT,Austria,120000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.465075
kaggle_survey_20901,kaggle_survey,Senior software developer,Survey_Company_1,IT,Italy,128000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.465075
kaggle_survey_7751,kaggle_survey,Finance manager,Survey_Company_51,UK,United Kingdom,46165.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.465075
kaggle_survey_19359,kaggle_survey,HR Business Partner,Survey_Company_59,IT,Italy,79000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.465075
kaggle_survey_11898,kaggle_survey,Head of Marketing,Survey_Company_98,GB,United Kingdom,35000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.465075
kaggle_survey_17324,kaggle_survey,Data Analyst,Survey_Company_24,IT,Italy,72000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.465075
kaggle_survey_15583,kaggle_survey,Research Manager,Survey_Company_83,GB,United Kingdom,41250.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.466074
kaggle_survey_23961,kaggle_survey,Account Manager,Survey_Company_61,IT,Italy,57000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.466074
kaggle_survey_19974,kaggle_survey,Licensed Clinical Social Worker,Survey_Company_74,IT,Italy,58236.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.466074
kaggle_survey_20639,kaggle_survey,VP,Survey_Company_39,IT,Italy,140000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.466074
kaggle_survey_21551,kaggle_survey,Sternman,Survey_Company_51,IT,Italy,26000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.466074
kaggle_survey_8868,kaggle_survey,Youth Program Counselor,Survey_Company_68,IT,Italy,70000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.467075
kaggle_survey_13867,kaggle_survey,Data Engineer,Survey_Company_67,IT,Italy,150000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.467075
kaggle_survey_21348,kaggle_survey,Group HR Manager,Survey_Company_48,UK,United Kingdom,56250.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.467075
kaggle_survey_24320,kaggle_survey,Head of Global Business Taxes,Survey_Company_20,UK,United Kingdom,106000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.467075
kaggle_survey_16183,kaggle_survey,Associate,Survey_Company_83,GB,United Kingdom,130000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.467075
kaggle_survey_21073,kaggle_survey,Office manager,Survey_Company_73,IT,Italy,72000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.467075
kaggle_survey_16065,kaggle_survey,Data Engineer,Survey_Company_65,IT,Italy,128000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.467075
kaggle_survey_26018,kaggle_survey,Senior Director,Survey_Company_18,IT,Italy,99000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.468075
kaggle_survey_12264,kaggle_survey,Project Lead,Survey_Company_64,IT,Italy,98000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.468075
kaggle_survey_23982,kaggle_survey,Receptionist,Survey_Company_82,IT,Italy,60320.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.468075
kaggle_survey_22827,kaggle_survey,Financial controller,Survey_Company_27,FR,France,60000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.468075
kaggle_survey_21347,kaggle_survey,Group HR Manager,Survey_Company_47,GB,United Kingdom,56250.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.469075
kaggle_survey_7449,kaggle_survey,Legal Specialist,Survey_Company_49,IT,Italy,75000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.469075
kaggle_survey_22211,kaggle_survey,Marketing Coordinator,Survey_Company_11,IT,Italy,38480.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.469075
kaggle_survey_18849,kaggle_survey,Solutions Architect,Survey_Company_49,DE,Germany,57000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.469075
kaggle_survey_25930,kaggle_survey,Data Engineer,Survey_Company_30,IT,Italy,82000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.470074
kaggle_survey_2008,kaggle_survey,Benefits Administror,Survey_Company_8,IT,Italy,57845.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.470074
kaggle_survey_23086,kaggle_survey,Data Engineer,Survey_Company_86,IT,Italy,154000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.470074
kaggle_survey_20140,kaggle_survey,Performance Marketing Manager,Survey_Company_40,IT,Italy,80000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.470074
kaggle_survey_11377,kaggle_survey,Development and Communications Manager,Survey_Company_77,IT,Italy,70000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.470074
kaggle_survey_15066,kaggle_survey,Data Engineer,Survey_Company_66,IT,Italy,78277.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.470074
kaggle_survey_7220,kaggle_survey,Executive Assistant to CEO,Survey_Company_20,IE,Ireland,40000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.471075
kaggle_survey_7731,kaggle_survey,Program Manager,Survey_Company_31,IT,Italy,102000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.471075
kaggle_survey_26127,kaggle_survey,Project Leader,Survey_Company_27,IT,Italy,85000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.471075
kaggle_survey_12906,kaggle_survey,CISO,Survey_Company_6,IT,Italy,225000.0,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.471075
kaggle_survey_14197,kaggle_survey,Data Analyst,Survey_Company_97,IT,Italy,,EUR,Survey_Response,Data Analysis;Statistics;Programming,3,kaggle_ml_survey,2025-07-02T11:14:47.472074
